image_id,filename,npz_index,domain_id,modality_group,corruption_type,corruption_family,corruption_severity,is_unseen_corruption,label
train_007177,train/images.npz,7177,domain_00,3d_projection,contrast,generic,2,False,class_001
train_007178,train/images.npz,7178,domain_06,retinal,contrast,generic,1,False,class_034
train_007179,train/images.npz,7179,domain_06,retinal,contrast,generic,1,False,class_033
train_007180,train/images.npz,7180,domain_11,microscopy,none,generic,0,False,class_081
train_007181,train/images.npz,7181,domain_11,microscopy,blur,generic,1,False,class_086
train_007182,train/images.npz,7182,domain_10,ct,none,generic,0,False,class_071
train_007183,train/images.npz,7183,domain_13,retinal,blur,generic,1,False,class_092
train_007184,train/images.npz,7184,domain_03,xray,none,generic,0,False,class_026
train_007185,train/images.npz,7185,domain_11,microscopy,none,generic,0,False,class_081
train_007186,train/images.npz,7186,domain_01,microscopy,contrast,generic,1,False,class_002
train_007187,train/images.npz,7187,domain_03,xray,none,generic,0,False,class_021
train_007188,train/images.npz,7188,domain_06,retinal,none,generic,0,False,class_034
train_007189,train/images.npz,7189,domain_03,xray,none,generic,0,False,class_014
train_007190,train/images.npz,7190,domain_08,ct,none,generic,0,False,class_047
train_007191,train/images.npz,7191,domain_08,ct,blur,generic,2,False,class_056
train_007192,train/images.npz,7192,domain_08,ct,none,generic,0,False,class_054
train_007193,train/images.npz,7193,domain_07,ct,noise,generic,1,False,class_043
train_007194,train/images.npz,7194,domain_08,ct,contrast,generic,1,False,class_052
train_007195,train/images.npz,7195,domain_09,3d_projection,noise,generic,1,False,class_065
train_007196,train/images.npz,7196,domain_01,microscopy,brightness,generic,2,False,class_004
train_007197,train/images.npz,7197,domain_11,microscopy,none,generic,0,False,class_086
train_007198,train/images.npz,7198,domain_15,microscopy,none,generic,0,False,class_099
train_007199,train/images.npz,7199,domain_03,xray,contrast,generic,1,False,class_018
train_007200,train/images.npz,7200,domain_04,3d_projection,blur,generic,1,False,class_029
train_007201,train/images.npz,7201,domain_09,3d_projection,none,generic,0,False,class_067
train_007202,train/images.npz,7202,domain_07,ct,blur,generic,1,False,class_036
train_007203,train/images.npz,7203,domain_11,microscopy,noise,generic,1,False,class_080
train_007204,train/images.npz,7204,domain_09,3d_projection,none,generic,0,False,class_068
train_007205,train/images.npz,7205,domain_11,microscopy,contrast,generic,1,False,class_087
train_007206,train/images.npz,7206,domain_16,3d_projection,blur,generic,1,False,class_106
train_007207,train/images.npz,7207,domain_08,ct,none,generic,0,False,class_052
train_007208,train/images.npz,7208,domain_11,microscopy,none,generic,0,False,class_087
train_007209,train/images.npz,7209,domain_03,xray,blur,generic,1,False,class_018
train_007210,train/images.npz,7210,domain_10,ct,none,generic,0,False,class_072
train_007211,train/images.npz,7211,domain_09,3d_projection,none,generic,0,False,class_068
train_007212,train/images.npz,7212,domain_10,ct,none,generic,0,False,class_074
train_007213,train/images.npz,7213,domain_16,3d_projection,none,generic,0,False,class_106
train_007214,train/images.npz,7214,domain_08,ct,none,generic,0,False,class_049
train_007215,train/images.npz,7215,domain_12,xray,blur,generic,1,False,class_089
train_007216,train/images.npz,7216,domain_09,3d_projection,none,generic,0,False,class_064
train_007217,train/images.npz,7217,domain_08,ct,blur,generic,2,False,class_052
train_007218,train/images.npz,7218,domain_03,xray,brightness,generic,1,False,class_025
train_007219,train/images.npz,7219,domain_05,3d_projection,none,generic,0,False,class_030
train_007220,train/images.npz,7220,domain_10,ct,contrast,generic,2,False,class_076
train_007221,train/images.npz,7221,domain_03,xray,contrast,generic,2,False,class_023
train_007222,train/images.npz,7222,domain_10,ct,noise,generic,1,False,class_079
train_007223,train/images.npz,7223,domain_02,ultrasound,none,generic,0,False,class_011
train_007224,train/images.npz,7224,domain_08,ct,none,generic,0,False,class_049
train_007225,train/images.npz,7225,domain_03,xray,brightness,generic,2,False,class_017
train_007226,train/images.npz,7226,domain_11,microscopy,none,generic,0,False,class_080
train_007227,train/images.npz,7227,domain_13,retinal,noise,generic,1,False,class_094
train_007228,train/images.npz,7228,domain_09,3d_projection,none,generic,0,False,class_062
train_007229,train/images.npz,7229,domain_03,xray,none,generic,0,False,class_015
train_007230,train/images.npz,7230,domain_08,ct,none,generic,0,False,class_051
train_007231,train/images.npz,7231,domain_09,3d_projection,contrast,generic,1,False,class_065
train_007232,train/images.npz,7232,domain_13,retinal,noise,generic,1,False,class_094
train_007233,train/images.npz,7233,domain_09,3d_projection,none,generic,0,False,class_062
train_007234,train/images.npz,7234,domain_10,ct,contrast,generic,2,False,class_069
train_007235,train/images.npz,7235,domain_10,ct,blur,generic,1,False,class_071
train_007236,train/images.npz,7236,domain_16,3d_projection,contrast,generic,1,False,class_107
train_007237,train/images.npz,7237,domain_08,ct,contrast,generic,1,False,class_048
train_007238,train/images.npz,7238,domain_01,microscopy,none,generic,0,False,class_004
train_007239,train/images.npz,7239,domain_15,microscopy,blur,generic,2,False,class_101
train_007240,train/images.npz,7240,domain_15,microscopy,contrast,generic,2,False,class_103
train_007241,train/images.npz,7241,domain_03,xray,none,generic,0,False,class_018
train_007242,train/images.npz,7242,domain_01,microscopy,brightness,generic,1,False,class_006
train_007243,train/images.npz,7243,domain_10,ct,blur,generic,2,False,class_072
train_007244,train/images.npz,7244,domain_07,ct,noise,generic,1,False,class_036
train_007245,train/images.npz,7245,domain_09,3d_projection,none,generic,0,False,class_068
train_007246,train/images.npz,7246,domain_13,retinal,none,generic,0,False,class_093
train_007247,train/images.npz,7247,domain_08,ct,noise,generic,1,False,class_050
train_007248,train/images.npz,7248,domain_14,3d_projection,none,generic,0,False,class_096
train_007249,train/images.npz,7249,domain_11,microscopy,none,generic,0,False,class_082
train_007250,train/images.npz,7250,domain_03,xray,blur,generic,1,False,class_022
train_007251,train/images.npz,7251,domain_07,ct,noise,generic,2,False,class_042
train_007252,train/images.npz,7252,domain_10,ct,contrast,generic,1,False,class_071
train_007253,train/images.npz,7253,domain_04,3d_projection,brightness,generic,2,False,class_027
train_007254,train/images.npz,7254,domain_01,microscopy,noise,generic,1,False,class_007
train_007255,train/images.npz,7255,domain_11,microscopy,none,generic,0,False,class_088
train_007256,train/images.npz,7256,domain_07,ct,contrast,generic,1,False,class_038
train_007257,train/images.npz,7257,domain_07,ct,none,generic,0,False,class_046
train_007258,train/images.npz,7258,domain_07,ct,contrast,generic,2,False,class_039
train_007259,train/images.npz,7259,domain_15,microscopy,noise,generic,1,False,class_103
train_007260,train/images.npz,7260,domain_10,ct,none,generic,0,False,class_075
train_007261,train/images.npz,7261,domain_03,xray,contrast,generic,1,False,class_025
train_007262,train/images.npz,7262,domain_08,ct,contrast,generic,1,False,class_057
train_007263,train/images.npz,7263,domain_07,ct,none,generic,0,False,class_043
train_007264,train/images.npz,7264,domain_09,3d_projection,noise,generic,1,False,class_066
train_007265,train/images.npz,7265,domain_03,xray,none,generic,0,False,class_014
train_007266,train/images.npz,7266,domain_03,xray,none,generic,0,False,class_021
train_007267,train/images.npz,7267,domain_11,microscopy,none,generic,0,False,class_082
train_007268,train/images.npz,7268,domain_15,microscopy,none,generic,0,False,class_103
train_007269,train/images.npz,7269,domain_15,microscopy,brightness,generic,1,False,class_105
train_007270,train/images.npz,7270,domain_14,3d_projection,none,generic,0,False,class_097
train_007271,train/images.npz,7271,domain_13,retinal,none,generic,0,False,class_092
train_007272,train/images.npz,7272,domain_11,microscopy,noise,generic,1,False,class_082
train_007273,train/images.npz,7273,domain_09,3d_projection,none,generic,0,False,class_060
train_007274,train/images.npz,7274,domain_07,ct,noise,generic,1,False,class_038
train_007275,train/images.npz,7275,domain_03,xray,contrast,generic,1,False,class_022
train_007276,train/images.npz,7276,domain_03,xray,none,generic,0,False,class_018
train_007277,train/images.npz,7277,domain_10,ct,none,generic,0,False,class_078
train_007278,train/images.npz,7278,domain_07,ct,noise,generic,1,False,class_041
train_007279,train/images.npz,7279,domain_01,microscopy,brightness,generic,1,False,class_005
train_007280,train/images.npz,7280,domain_08,ct,noise,generic,1,False,class_049
train_007281,train/images.npz,7281,domain_03,xray,contrast,generic,1,False,class_013
train_007282,train/images.npz,7282,domain_01,microscopy,contrast,generic,2,False,class_009
train_007283,train/images.npz,7283,domain_07,ct,none,generic,0,False,class_040
train_007284,train/images.npz,7284,domain_13,retinal,none,generic,0,False,class_094
train_007285,train/images.npz,7285,domain_03,xray,blur,generic,1,False,class_022
train_007286,train/images.npz,7286,domain_07,ct,noise,generic,1,False,class_036
train_007287,train/images.npz,7287,domain_15,microscopy,blur,generic,1,False,class_103
train_007288,train/images.npz,7288,domain_09,3d_projection,noise,generic,2,False,class_063
train_007289,train/images.npz,7289,domain_11,microscopy,none,generic,0,False,class_086
train_007290,train/images.npz,7290,domain_09,3d_projection,blur,generic,1,False,class_061
train_007291,train/images.npz,7291,domain_02,ultrasound,none,generic,0,False,class_011
train_007292,train/images.npz,7292,domain_08,ct,none,generic,0,False,class_049
train_007293,train/images.npz,7293,domain_12,xray,contrast,generic,1,False,class_089
train_007294,train/images.npz,7294,domain_11,microscopy,contrast,generic,1,False,class_082
train_007295,train/images.npz,7295,domain_10,ct,noise,generic,1,False,class_072
train_007296,train/images.npz,7296,domain_08,ct,none,generic,0,False,class_055
train_007297,train/images.npz,7297,domain_02,ultrasound,contrast,generic,1,False,class_010
train_007298,train/images.npz,7298,domain_03,xray,none,generic,0,False,class_022
train_007299,train/images.npz,7299,domain_08,ct,none,generic,0,False,class_049
train_007300,train/images.npz,7300,domain_04,3d_projection,contrast,generic,2,False,class_029
train_007301,train/images.npz,7301,domain_09,3d_projection,none,generic,0,False,class_063
train_007302,train/images.npz,7302,domain_07,ct,contrast,generic,1,False,class_044
train_007303,train/images.npz,7303,domain_09,3d_projection,none,generic,0,False,class_066
train_007304,train/images.npz,7304,domain_09,3d_projection,contrast,generic,1,False,class_062
train_007305,train/images.npz,7305,domain_08,ct,none,generic,0,False,class_052
train_007306,train/images.npz,7306,domain_07,ct,noise,generic,1,False,class_036
train_007307,train/images.npz,7307,domain_13,retinal,none,generic,0,False,class_091
train_007308,train/images.npz,7308,domain_10,ct,contrast,generic,1,False,class_078
train_007309,train/images.npz,7309,domain_09,3d_projection,none,generic,0,False,class_060
train_007310,train/images.npz,7310,domain_05,3d_projection,none,generic,0,False,class_031
train_007311,train/images.npz,7311,domain_03,xray,brightness,generic,1,False,class_012
train_007312,train/images.npz,7312,domain_01,microscopy,blur,generic,2,False,class_007
train_007313,train/images.npz,7313,domain_01,microscopy,none,generic,0,False,class_005
train_007314,train/images.npz,7314,domain_12,xray,contrast,generic,1,False,class_090
train_007315,train/images.npz,7315,domain_10,ct,none,generic,0,False,class_075
train_007316,train/images.npz,7316,domain_07,ct,none,generic,0,False,class_044
train_007317,train/images.npz,7317,domain_08,ct,noise,generic,1,False,class_054
train_007318,train/images.npz,7318,domain_01,microscopy,none,generic,0,False,class_007
train_007319,train/images.npz,7319,domain_08,ct,none,generic,0,False,class_047
train_007320,train/images.npz,7320,domain_13,retinal,none,generic,0,False,class_091
train_007321,train/images.npz,7321,domain_04,3d_projection,contrast,generic,2,False,class_027
train_007322,train/images.npz,7322,domain_15,microscopy,none,generic,0,False,class_105
train_007323,train/images.npz,7323,domain_11,microscopy,noise,generic,1,False,class_088
train_007324,train/images.npz,7324,domain_15,microscopy,none,generic,0,False,class_105
train_007325,train/images.npz,7325,domain_04,3d_projection,brightness,generic,2,False,class_027
train_007326,train/images.npz,7326,domain_15,microscopy,blur,generic,1,False,class_101
train_007327,train/images.npz,7327,domain_07,ct,none,generic,0,False,class_038
train_007328,train/images.npz,7328,domain_15,microscopy,none,generic,0,False,class_104
train_007329,train/images.npz,7329,domain_03,xray,noise,generic,2,False,class_024
train_007330,train/images.npz,7330,domain_04,3d_projection,none,generic,0,False,class_029
train_007331,train/images.npz,7331,domain_09,3d_projection,none,generic,0,False,class_061
train_007332,train/images.npz,7332,domain_13,retinal,none,generic,0,False,class_094
train_007333,train/images.npz,7333,domain_09,3d_projection,none,generic,0,False,class_066
train_007334,train/images.npz,7334,domain_14,3d_projection,brightness,generic,1,False,class_096
train_007335,train/images.npz,7335,domain_09,3d_projection,noise,generic,2,False,class_061
train_007336,train/images.npz,7336,domain_09,3d_projection,none,generic,0,False,class_063
train_007337,train/images.npz,7337,domain_04,3d_projection,none,generic,0,False,class_029
